task_id,service_id,cpu_load_kcycles,data_size_mbit,num_microservices,release_time,source_node,deadline_ms
3009,601,599.57,10.0,8,1488,6,229.98
3010,602,1238.9,377.36,8,1509,2,261.95
3011,602,373.67,741.97,14,1490,0,218.68
3012,602,455.5,10.0,15,1526,4,222.78
3013,602,541.51,10.0,17,1475,5,227.08
3014,602,512.97,139.03,13,1508,6,225.65
3015,603,865.69,704.99,6,1490,4,243.28
3016,603,731.13,150.13,13,1477,6,236.56
3017,603,374.22,360.5,1,1489,6,218.71
3018,603,534.97,798.51,11,1493,3,226.75
3019,603,424.54,969.88,17,1504,7,221.23
3020,604,366.57,405.27,1,1495,2,218.33
3021,604,330.17,622.11,8,1467,5,216.51
3022,604,1214.12,950.27,15,1466,3,260.71
3023,604,649.71,682.26,11,1568,7,232.49
3024,604,564.97,78.75,15,1455,0,228.25
3025,605,10.0,77.48,4,1474,5,200.5
3026,605,521.93,136.15,2,1448,1,226.1
3027,605,10.0,654.28,21,1472,7,200.5
3028,605,10.0,431.51,18,1524,0,200.5
3029,605,862.83,352.39,10,1579,6,243.14
3030,606,238.25,242.2,16,1540,5,211.91
3031,606,1284.62,831.16,16,1497,7,264.23
3032,606,588.22,473.36,1,1512,2,229.41
3033,606,276.59,665.3,1,1527,0,213.83
3034,606,593.97,526.37,13,1519,6,229.7
3035,607,515.33,684.46,1,1490,3,225.77
3036,607,854.01,584.0,1,1568,2,242.7
3037,607,456.06,391.16,20,1473,1,222.8
3038,607,768.0,794.83,6,1511,7,238.4
3039,607,888.18,56.79,7,1558,2,244.41
3040,608,494.85,290.06,17,1478,3,224.74
3041,608,365.45,711.24,1,1463,6,218.27
3042,608,727.33,321.42,2,1472,7,236.37
3043,608,556.57,556.01,9,1496,0,227.83
3044,608,155.52,38.15,3,1542,5,207.78
3045,609,359.14,499.63,1,1476,7,217.96
3046,609,569.5,198.91,7,1452,7,228.48
3047,609,649.29,10.0,21,1524,0,232.46
3048,609,800.03,378.66,16,1572,6,240.0
3049,609,401.47,763.06,8,1542,3,220.07
3050,610,1024.12,288.0,1,1589,4,251.21
3051,610,375.31,582.1,6,1505,5,218.77
3052,610,318.1,62.58,1,1536,1,215.91
3053,610,812.5,57.28,24,1414,3,240.63
3054,610,911.24,528.35,6,1496,6,245.56
3055,611,73.81,447.6,25,1513,3,203.69
3056,611,778.62,1204.4,16,1536,0,238.93
3057,611,476.68,1412.36,1,1540,1,223.83
3058,611,1121.78,1261.87,5,1536,6,256.09
3059,611,499.56,763.19,9,1519,7,224.98
3060,612,831.7,731.69,26,1458,3,241.58
3061,612,330.16,80.42,2,1529,5,216.51
3062,612,333.38,216.03,4,1569,5,216.67
3063,612,787.33,674.18,18,1465,6,239.37
3064,612,31.33,10.0,9,1493,4,201.57
3065,613,827.3,900.98,16,1596,6,241.36
3066,613,701.38,10.0,18,1528,2,235.07
3067,613,643.21,10.0,3,1565,6,232.16
3068,613,185.94,751.28,7,1502,7,209.3
3069,613,577.02,387.46,12,1562,3,228.85
3070,614,856.42,972.73,21,1539,0,242.82
3071,614,1185.56,1369.31,6,1595,7,259.28
3072,614,287.87,883.93,17,1497,3,214.39
3073,614,296.12,10.0,23,1527,2,214.81
3074,614,969.64,719.55,7,1551,7,248.48
3075,615,1002.04,59.22,6,1498,0,250.1
3076,615,346.33,194.61,17,1591,6,217.32
3077,615,184.04,358.46,17,1498,1,209.2
3078,615,674.41,10.0,1,1578,0,233.72
3079,615,194.91,214.98,11,1563,7,209.75
3080,616,553.18,540.18,4,1541,1,227.66
3081,616,726.37,567.39,14,1555,2,236.32
3082,616,839.69,10.0,1,1530,6,241.98
3083,616,431.7,10.05,6,1493,2,221.58
3084,616,364.73,602.7,17,1509,7,218.24
3085,617,316.71,671.45,15,1483,3,215.84
3086,617,669.56,851.72,15,1523,6,233.48
3087,617,10.0,270.69,10,1516,6,200.5
3088,617,109.72,543.9,17,1569,1,205.49
3089,617,748.26,458.04,6,1576,6,237.41
3090,618,798.32,507.14,15,1532,2,239.92
3091,618,527.58,10.0,29,1529,0,226.38
3092,618,653.94,987.97,1,1530,0,232.7
3093,618,817.48,284.49,15,1534,5,240.87
3094,618,471.73,575.86,4,1534,1,223.59
3095,619,78.37,709.16,18,1519,6,203.92
3096,619,868.99,72.22,7,1549,2,243.45
3097,619,891.2,32.88,1,1521,1,244.56
3098,619,10.0,936.41,23,1527,1,200.5
3099,619,454.97,691.98,12,1490,6,222.75
3100,620,486.59,813.7,10,1457,5,224.33
3101,620,301.33,438.0,11,1517,7,215.07
3102,620,209.82,656.19,8,1579,0,210.49
3103,620,579.18,10.0,18,1496,1,228.96
3104,620,372.04,790.84,1,1552,2,218.6
3105,621,393.05,124.62,22,1548,1,219.65
3106,621,384.13,947.56,20,1624,2,219.21
3107,621,796.99,649.56,27,1550,4,239.85
3108,621,10.0,636.96,3,1566,3,200.5
3109,621,781.42,10.0,18,1555,7,239.07
3110,622,136.47,770.74,17,1492,2,206.82
3111,622,586.25,432.26,1,1605,2,229.31
3112,622,755.37,938.92,1,1504,4,237.77
3113,622,583.06,780.5,1,1584,1,229.15
3114,622,484.03,140.6,1,1519,1,224.2
3115,623,762.8,1218.7,7,1603,2,238.14
3116,623,369.81,1000.88,17,1537,3,218.49
3117,623,613.54,611.17,9,1630,1,230.68
3118,623,294.18,359.13,11,1571,1,214.71
3119,623,441.4,211.76,9,1577,3,222.07
3120,624,332.48,957.06,4,1550,3,216.62
3121,624,156.95,655.76,23,1605,6,207.85
3122,624,720.67,694.83,9,1552,1,236.03
3123,624,426.17,157.03,1,1557,5,221.31
3124,624,890.09,525.16,15,1596,2,244.5
3125,625,242.88,1169.5,7,1581,1,212.14
3126,625,359.28,1165.17,21,1503,5,217.96
3127,625,199.04,348.3,3,1574,3,209.95
3128,625,722.82,15.99,24,1542,0,236.14
3129,625,699.88,1444.38,1,1567,0,234.99
3130,626,828.25,1228.01,15,1607,1,241.41
3131,626,590.8,10.0,9,1597,0,229.54
3132,626,397.4,1674.39,17,1615,1,219.87
3133,626,455.84,1067.15,20,1588,6,222.79
3134,626,755.6,1125.58,6,1610,4,237.78
3135,627,666.93,427.03,3,1613,3,233.35
3136,627,298.55,480.35,7,1565,2,214.93
3137,627,238.45,234.8,13,1500,2,211.92
3138,627,790.07,629.07,14,1519,3,239.5
3139,627,654.21,10.0,18,1622,1,232.71
3140,628,455.0,425.56,6,1614,6,222.75
3141,628,860.64,144.46,8,1573,4,243.03
3142,628,340.16,840.0,1,1522,0,217.01
3143,628,427.82,420.93,14,1522,5,221.39
3144,628,286.03,225.18,27,1561,1,214.3
3145,629,877.26,1183.43,8,1495,2,243.86
3146,629,469.82,232.18,6,1570,2,223.49
3147,629,775.85,1219.32,1,1620,1,238.79
3148,629,661.93,10.0,1,1588,0,233.1
3149,629,193.96,612.37,3,1567,6,209.7
3150,630,521.71,10.0,17,1568,4,226.09
3151,630,162.75,55.86,12,1574,3,208.14
3152,630,465.3,635.57,19,1540,3,223.27
3153,630,932.29,10.0,9,1581,6,246.61
3154,630,692.49,10.0,10,1558,0,234.62
3155,631,10.0,580.17,1,1557,4,200.5
3156,631,659.61,549.84,21,1538,0,232.98
3157,631,767.6,537.58,13,1537,6,238.38
3158,631,546.46,615.72,16,1565,3,227.32
3159,631,10.0,124.67,19,1622,3,200.5
3160,632,249.01,1214.63,11,1659,6,212.45
3161,632,100.62,328.87,6,1586,0,205.03
3162,632,503.35,669.83,22,1594,7,225.17
3163,632,466.64,1307.45,7,1524,6,223.33
3164,632,1226.44,624.99,14,1540,0,261.32
3165,633,848.38,259.05,1,1522,5,242.42
3166,633,260.44,10.0,13,1579,1,213.02
3167,633,718.09,270.34,8,1580,7,235.9
3168,633,17.94,603.11,15,1608,2,200.9
3169,633,366.44,850.61,10,1564,1,218.32
3170,634,688.74,10.0,5,1556,6,234.44
3171,634,176.65,791.68,11,1660,3,208.83
3172,634,785.7,10.0,1,1688,4,239.28
3173,634,802.08,473.15,1,1555,0,240.1
3174,634,1076.37,561.54,16,1662,7,253.82
3175,635,289.23,1203.04,4,1554,6,214.46
3176,635,501.13,590.27,18,1577,5,225.06
3177,635,525.58,419.25,8,1630,7,226.28
3178,635,575.86,1213.85,7,1638,0,228.79
3179,635,57.23,1097.29,13,1609,2,202.86
3180,636,389.43,1117.55,9,1616,1,219.47
3181,636,247.88,402.43,17,1586,6,212.39
3182,636,470.66,973.99,6,1606,5,223.53
3183,636,603.42,640.56,24,1546,6,230.17
3184,636,648.92,786.56,18,1611,7,232.45
3185,637,630.04,1518.94,14,1637,3,231.5
3186,637,864.76,695.21,14,1616,0,243.24
3187,637,409.73,280.42,10,1581,5,220.49
3188,637,216.62,1425.55,19,1594,0,210.83
3189,637,250.25,1213.05,7,1545,4,212.51
3190,638,236.12,657.93,2,1661,5,211.81
3191,638,732.7,1069.34,5,1563,1,236.63
3192,638,348.37,620.76,9,1574,3,217.42
3193,638,936.94,153.83,7,1636,4,246.85
3194,638,94.54,21.13,11,1639,0,204.73
3195,639,10.0,10.0,23,1574,7,200.5
3196,639,637.06,583.03,8,1563,7,231.85
3197,639,413.35,181.59,24,1643,4,220.67
3198,639,357.51,174.41,16,1600,5,217.88
3199,639,1170.13,375.02,5,1653,6,258.51
3200,640,913.93,513.42,5,1565,6,245.7
3201,640,786.59,623.66,6,1609,3,239.33
3202,640,764.88,13.78,6,1574,7,238.24
3203,640,272.69,1145.94,1,1627,1,213.63
3204,640,471.91,298.15,9,1595,4,223.6
3205,641,544.22,748.98,11,1573,4,227.21
3206,641,374.93,83.6,26,1565,2,218.75
3207,641,718.5,813.5,14,1615,1,235.93
3208,641,812.15,452.41,21,1614,4,240.61
3209,641,1138.94,10.0,4,1614,4,256.95
3210,642,562.06,1032.32,5,1579,6,228.1
3211,642,694.36,858.35,7,1583,3,234.72
3212,642,781.79,252.06,6,1623,4,239.09
3213,642,404.64,946.22,15,1646,1,220.23
3214,642,172.88,1145.34,11,1595,2,208.64
3215,643,10.0,488.55,17,1623,3,200.5
3216,643,711.83,1471.9,1,1491,6,235.59
3217,643,339.55,10.0,20,1618,1,216.98
3218,643,433.75,597.78,1,1694,4,221.69
3219,643,193.62,10.0,18,1685,1,209.68
3220,644,996.63,162.61,4,1655,2,249.83
3221,644,614.82,407.71,6,1626,4,230.74
3222,644,445.83,88.14,13,1608,3,222.29
3223,644,558.11,61.05,1,1527,4,227.91
3224,644,580.62,10.0,18,1547,6,229.03
3225,645,650.72,639.38,13,1551,7,232.54
3226,645,680.47,145.74,17,1676,5,234.02
3227,645,11.3,376.5,12,1653,7,200.56
3228,645,679.98,167.93,9,1551,6,234.0
3229,645,519.35,530.87,25,1611,1,225.97
3230,646,16.95,353.14,3,1615,2,200.85
3231,646,440.76,10.0,18,1574,3,222.04
3232,646,573.15,399.83,1,1589,3,228.66
3233,646,1194.33,412.07,4,1633,2,259.72
3234,646,353.64,514.51,12,1617,5,217.68
3235,647,424.28,219.47,13,1527,5,221.21
3236,647,629.16,229.94,1,1643,4,231.46
3237,647,695.74,772.97,2,1653,7,234.79
3238,647,376.72,467.95,8,1599,7,218.84
3239,647,10.0,589.83,11,1650,2,200.5
3240,648,10.0,688.53,10,1658,2,200.5
3241,648,535.8,367.79,13,1686,1,226.79
3242,648,686.25,252.88,21,1653,3,234.31
3243,648,552.15,476.88,6,1631,4,227.61
3244,648,509.82,511.03,13,1685,3,225.49
3245,649,322.45,207.02,17,1687,6,216.12
3246,649,300.01,698.7,10,1629,4,215.0
3247,649,587.51,749.44,1,1543,1,229.38
3248,649,575.98,671.53,1,1587,7,228.8
3249,649,412.59,373.87,11,1598,1,220.63
3250,650,696.78,10.0,1,1620,5,234.84
3251,650,328.19,10.0,2,1676,2,216.41
3252,650,673.83,806.74,1,1697,6,233.69
3253,650,627.2,1073.88,20,1677,5,231.36
3254,650,532.16,633.2,1,1671,2,226.61
3255,651,78.02,901.2,12,1620,4,203.9
3256,651,577.92,10.0,6,1656,5,228.9
3257,651,176.21,182.08,12,1637,0,208.81
3258,651,188.01,255.23,10,1627,1,209.4
3259,651,602.49,383.48,14,1573,3,230.12
3260,652,813.38,10.0,9,1602,3,240.67
3261,652,741.35,434.78,1,1673,5,237.07
3262,652,1068.67,10.0,11,1694,6,253.43
3263,652,335.57,10.0,9,1636,5,216.78
3264,652,777.72,1069.47,14,1662,6,238.89
3265,653,498.12,905.99,19,1680,0,224.91
3266,653,492.85,292.24,9,1650,1,224.64
3267,653,521.91,491.96,23,1684,7,226.1
3268,653,10.0,725.68,6,1714,4,200.5
3269,653,672.52,536.83,12,1663,2,233.63
3270,654,825.78,613.13,17,1593,6,241.29
3271,654,640.33,333.43,8,1659,7,232.02
3272,654,400.06,932.12,14,1620,1,220.0
3273,654,313.82,386.6,19,1587,6,215.69
3274,654,402.47,423.16,6,1646,1,220.12
3275,655,673.22,28.86,8,1651,3,233.66
3276,655,391.78,552.7,7,1679,2,219.59
3277,655,870.98,636.22,18,1688,0,243.55
3278,655,672.22,1283.25,17,1646,4,233.61
3279,655,213.04,786.79,13,1615,7,210.65
3280,656,973.5,447.15,21,1691,6,248.68
3281,656,462.6,126.98,1,1724,4,223.13
3282,656,179.27,161.91,1,1716,0,208.96
3283,656,821.26,447.02,11,1606,5,241.06
3284,656,136.38,557.55,13,1648,1,206.82
3285,657,701.2,343.73,5,1648,2,235.06
3286,657,554.64,1043.91,7,1621,4,227.73
3287,657,194.72,916.94,9,1606,3,209.74
3288,657,484.38,667.55,2,1652,5,224.22
3289,657,650.35,881.04,7,1685,4,232.52
3290,658,589.76,399.68,5,1700,5,229.49
3291,658,682.15,598.83,8,1624,4,234.11
3292,658,566.74,966.22,6,1610,6,228.34
3293,658,174.88,746.71,20,1625,6,208.74
3294,658,209.57,689.49,6,1564,7,210.48
3295,659,537.88,987.53,5,1673,6,226.89
3296,659,720.45,1109.08,1,1566,5,236.02
3297,659,381.91,1434.63,8,1623,0,219.1
3298,659,795.95,548.15,1,1623,6,239.8
3299,659,755.81,192.51,11,1635,5,237.79
3300,660,313.15,656.63,20,1627,4,215.66
3301,660,296.97,1118.05,11,1647,7,214.85
3302,660,10.0,951.44,9,1656,4,200.5
3303,660,783.35,1144.88,1,1688,3,239.17
3304,660,584.6,519.27,9,1647,3,229.23
3305,661,1077.72,377.61,13,1641,4,253.89
3306,661,10.0,300.4,18,1592,7,200.5
3307,661,506.19,553.13,1,1636,6,225.31
3308,661,461.27,731.43,13,1637,7,223.06
3309,661,1080.51,401.22,1,1672,0,254.03
3310,662,1036.83,505.16,6,1613,6,251.84
3311,662,10.0,864.91,7,1621,3,200.5
3312,662,901.23,1230.86,26,1647,2,245.06
3313,662,327.13,1044.02,12,1653,4,216.36
3314,662,1000.82,10.0,4,1653,7,250.04
3315,663,822.53,680.6,25,1715,0,241.13
3316,663,158.32,535.63,4,1666,7,207.92
3317,663,401.21,493.58,6,1706,4,220.06
3318,663,146.32,1338.85,1,1690,0,207.32
3319,663,682.76,10.0,12,1673,1,234.14
3320,664,67.28,10.0,1,1704,4,203.36
3321,664,690.68,763.02,7,1600,3,234.53
3322,664,290.13,10.0,10,1691,2,214.51
3323,664,94.45,844.54,17,1619,7,204.72
3324,664,1229.61,515.69,12,1605,3,261.48
3325,665,762.04,76.37,16,1695,2,238.1
3326,665,481.25,916.44,3,1773,5,224.06
3327,665,1511.55,376.17,15,1558,0,275.58
3328,665,625.38,661.32,16,1693,1,231.27
3329,665,506.57,991.47,17,1660,2,225.33
3330,666,895.58,52.84,18,1646,4,244.78
3331,666,43.25,675.4,3,1659,0,202.16
3332,666,368.81,539.6,23,1659,4,218.44
3333,666,450.52,544.69,11,1630,7,222.53
3334,666,698.08,145.58,4,1698,6,234.9
3335,667,149.74,244.96,9,1640,7,207.49
3336,667,768.59,785.7,27,1718,7,238.43
3337,667,26.85,766.94,25,1691,5,201.34
3338,667,271.56,762.6,8,1664,0,213.58
3339,667,298.1,641.61,1,1616,1,214.9
3340,668,569.32,390.29,8,1661,3,228.47
3341,668,528.49,10.0,7,1701,4,226.42
3342,668,328.88,52.97,24,1661,2,216.44
3343,668,389.11,657.07,22,1684,6,219.46
3344,668,312.21,495.92,20,1710,2,215.61
3345,669,501.27,10.0,8,1781,3,225.06
3346,669,524.05,915.46,5,1711,6,226.2
3347,669,668.03,510.07,1,1647,5,233.4
3348,669,779.47,518.57,4,1677,0,238.97
3349,669,473.53,995.38,2,1722,0,223.68
3350,670,573.15,10.0,10,1661,1,228.66
3351,670,610.1,523.32,10,1710,3,230.51
3352,670,29.89,565.37,8,1639,3,201.49
3353,670,168.76,634.74,16,1738,6,208.44
3354,670,183.25,107.61,15,1714,2,209.16
3355,671,693.4,587.77,17,1653,1,234.67
3356,671,10.0,967.69,3,1659,3,200.5
3357,671,226.54,429.12,8,1661,0,211.33
3358,671,466.54,1728.53,16,1669,0,223.33
3359,671,476.34,557.58,1,1669,7,223.82
3360,672,728.75,389.09,22,1707,0,236.44
3361,672,488.39,1483.79,11,1706,7,224.42
3362,672,421.87,378.89,20,1727,0,221.09
3363,672,138.65,584.06,15,1640,2,206.93
3364,672,398.94,434.51,18,1667,7,219.95
3365,673,424.06,912.42,3,1628,6,221.2
3366,673,524.99,627.3,1,1657,5,226.25
3367,673,729.96,10.0,7,1701,0,236.5
3368,673,281.35,299.53,22,1708,6,214.07
3369,673,64.37,107.82,31,1657,4,203.22
3370,674,139.19,456.5,10,1650,2,206.96
3371,674,458.89,1251.64,1,1640,0,222.94
3372,674,415.12,723.76,1,1671,7,220.76
3373,674,118.62,398.43,12,1615,1,205.93
3374,674,145.85,393.79,15,1702,0,207.29
3375,675,427.2,522.52,2,1690,0,221.36
3376,675,308.87,731.23,8,1691,3,215.44
3377,675,293.33,934.0,1,1680,0,214.67
3378,675,239.98,561.54,16,1671,5,212.0
3379,675,442.04,853.68,5,1655,7,222.1
3380,676,353.64,830.18,1,1757,7,217.68
3381,676,558.43,1068.9,12,1724,0,227.92
3382,676,595.95,1115.54,19,1631,3,229.8
3383,676,480.87,445.68,17,1685,3,224.04
3384,676,589.56,1312.75,1,1733,7,229.48
3385,677,666.91,409.38,15,1749,3,233.35
3386,677,716.14,156.57,10,1700,2,235.81
3387,677,747.04,325.96,23,1701,3,237.35
3388,677,634.13,140.36,15,1741,0,231.71
3389,677,833.77,851.83,7,1673,7,241.69
3390,678,381.98,858.68,13,1694,3,219.1
3391,678,100.12,754.91,4,1735,7,205.01
3392,678,1078.31,138.95,2,1698,6,253.92
3393,678,51.29,10.0,12,1737,1,202.56
3394,678,492.75,707.77,13,1706,4,224.64
3395,679,916.56,219.57,1,1743,0,245.83
3396,679,136.05,381.81,7,1685,2,206.8
3397,679,881.03,219.74,17,1654,4,244.05
3398,679,589.86,74.38,6,1709,2,229.49
3399,679,381.02,353.9,8,1726,2,219.05
3400,680,516.0,491.49,5,1753,7,225.8
3401,680,841.03,839.65,16,1742,2,242.05
3402,680,23.3,257.97,1,1720,2,201.17
3403,680,322.0,655.11,5,1740,7,216.1
3404,680,122.73,868.17,9,1717,7,206.14
3405,681,200.23,399.25,8,1667,3,210.01
3406,681,254.87,575.47,10,1797,4,212.74
3407,681,343.6,819.77,17,1643,2,217.18
3408,681,658.94,552.97,11,1717,2,232.95
3409,681,10.0,395.85,5,1688,3,200.5
3410,682,389.64,96.32,15,1669,3,219.48
3411,682,550.52,119.39,27,1677,1,227.53
3412,682,793.0,10.0,3,1755,3,239.65
3413,682,337.58,606.53,1,1636,7,216.88
3414,682,593.25,282.24,19,1822,4,229.66
3415,683,122.25,923.7,18,1608,4,206.11
3416,683,613.22,986.17,14,1685,5,230.66
3417,683,596.8,1015.24,13,1626,4,229.84
3418,683,900.03,549.91,19,1730,5,245.0
3419,683,755.2,78.53,12,1768,0,237.76
3420,684,10.0,382.93,3,1767,2,200.5
3421,684,205.4,385.78,6,1689,7,210.27
3422,684,483.17,965.19,18,1675,1,224.16
3423,684,752.46,1077.88,5,1750,4,237.62
3424,684,329.11,869.64,11,1745,1,216.46
3425,685,789.31,10.0,20,1729,6,239.47
3426,685,456.43,467.02,19,1732,2,222.82
3427,685,495.97,535.62,15,1718,2,224.8
3428,685,1100.4,1027.11,2,1720,2,255.02
3429,685,485.74,979.33,8,1728,4,224.29
3430,686,657.96,122.56,26,1695,6,232.9
3431,686,556.61,698.85,1,1682,3,227.83
3432,686,939.92,12.74,12,1705,5,247.0
3433,686,817.8,778.52,19,1722,2,240.89
3434,686,502.79,790.37,5,1689,0,225.14
3435,687,223.18,10.0,21,1717,7,211.16
3436,687,64.87,884.43,10,1684,5,203.24
3437,687,779.34,10.0,15,1742,0,238.97
3438,687,436.33,503.31,7,1736,0,221.82
3439,687,647.7,77.65,3,1719,2,232.39
3440,688,319.25,338.99,21,1663,6,215.96
3441,688,558.64,10.0,3,1722,4,227.93
3442,688,1068.98,482.16,3,1723,2,253.45
3443,688,383.01,94.12,4,1682,3,219.15
3444,688,530.79,844.49,23,1685,7,226.54
3445,689,533.07,567.71,13,1752,4,226.65
3446,689,10.0,10.0,7,1744,3,200.5
3447,689,41.3,140.23,2,1774,6,202.06
3448,689,775.25,317.56,9,1721,0,238.76
3449,689,383.05,611.2,6,1731,5,219.15
3450,690,446.2,580.71,15,1759,5,222.31
3451,690,192.87,531.57,6,1689,7,209.64
3452,690,532.07,445.26,17,1695,3,226.6
3453,690,298.03,909.89,8,1737,5,214.9
3454,690,465.56,10.0,1,1757,4,223.28
3455,691,96.97,528.29,8,1718,5,204.85
3456,691,440.64,270.34,17,1707,7,222.03
3457,691,507.39,38.83,1,1746,6,225.37
3458,691,558.1,522.3,12,1734,3,227.9
3459,691,499.72,325.68,15,1765,4,224.99
3460,692,405.15,99.97,22,1668,3,220.26
3461,692,206.84,10.0,19,1752,5,210.34
3462,692,564.2,781.74,13,1721,6,228.21
3463,692,671.13,86.16,17,1746,2,233.56
3464,692,920.47,726.48,10,1737,4,246.02
3465,693,294.09,526.73,12,1715,2,214.7
3466,693,227.4,1338.46,9,1730,0,211.37
3467,693,1257.01,19.44,6,1708,0,262.85
3468,693,671.68,316.42,11,1764,5,233.58
3469,693,328.35,376.88,15,1691,6,216.42
3470,694,585.45,956.39,4,1794,7,229.27
3471,694,272.15,479.89,13,1745,3,213.61
3472,694,867.99,763.42,1,1702,6,243.4
3473,694,203.85,141.28,19,1694,3,210.19
3474,694,210.24,670.62,10,1781,0,210.51
3475,695,610.37,918.69,21,1754,1,230.52
3476,695,579.5,934.75,4,1761,2,228.98
3477,695,193.36,487.2,17,1737,4,209.67
3478,695,594.61,10.0,6,1772,7,229.73
3479,695,676.21,524.18,17,1695,0,233.81
3480,696,833.96,555.53,5,1665,1,241.7
3481,696,703.66,54.74,11,1810,0,235.18
3482,696,339.57,424.61,23,1719,6,216.98
3483,696,733.63,282.43,6,1699,1,236.68
3484,696,678.73,383.59,11,1731,7,233.94
3485,697,724.01,355.29,11,1730,7,236.2
3486,697,673.79,871.51,1,1729,0,233.69
3487,697,425.02,659.63,6,1796,2,221.25
3488,697,147.92,537.65,1,1782,7,207.4
3489,697,335.76,756.16,13,1766,0,216.79
3490,698,310.0,253.26,11,1771,3,215.5
3491,698,429.93,975.38,16,1692,2,221.5
3492,698,733.96,444.74,4,1789,4,236.7
3493,698,351.81,802.54,5,1709,1,217.59
3494,698,739.36,10.0,3,1720,3,236.97
3495,699,792.86,418.4,10,1767,4,239.64
3496,699,569.05,298.16,1,1716,6,228.45
3497,699,417.39,364.21,13,1760,3,220.87
3498,699,315.99,881.87,20,1713,2,215.8
3499,699,399.14,576.87,20,1726,3,219.96
3500,700,545.54,758.46,3,1798,5,227.28
3501,700,445.2,1007.08,2,1801,5,222.26
3502,700,740.34,1183.88,3,1699,7,237.02
3503,700,1140.72,232.97,16,1717,1,257.04
3504,700,556.01,559.82,5,1701,5,227.8
3505,701,717.5,657.37,1,1770,5,235.87
3506,701,919.97,1011.05,14,1847,7,246.0
3507,701,126.39,734.71,14,1771,3,206.32
3508,701,530.47,488.82,24,1818,3,226.52
3509,701,522.81,140.4,6,1754,6,226.14
3510,702,744.99,246.08,1,1742,2,237.25
3511,702,1019.35,408.37,13,1750,7,250.97
3512,702,260.08,1031.89,10,1773,1,213.0
3513,702,392.93,10.0,17,1787,3,219.65
3514,702,580.16,303.51,16,1704,2,229.01
3515,703,135.32,173.0,15,1786,4,206.77
3516,703,637.68,545.99,7,1819,4,231.88
3517,703,336.41,549.06,1,1736,1,216.82
3518,703,942.12,10.0,7,1784,3,247.11
3519,703,705.1,489.6,18,1747,4,235.26
3520,704,702.91,567.67,17,1823,3,235.15
3521,704,96.26,309.62,14,1780,4,204.81
3522,704,1005.25,10.0,7,1714,1,250.26
3523,704,913.22,493.21,24,1782,2,245.66
3524,704,409.85,304.01,23,1727,7,220.49
3525,705,552.69,10.0,4,1743,2,227.63
3526,705,1168.45,434.99,7,1791,1,258.42
3527,705,877.66,621.79,12,1722,2,243.88
3528,705,38.86,498.63,14,1749,4,201.94
3529,705,390.68,618.28,1,1838,2,219.53
3530,706,475.7,10.0,5,1765,6,223.79
3531,706,561.77,920.9,12,1756,1,228.09
3532,706,10.0,527.84,10,1832,4,200.5
3533,706,643.58,10.0,11,1767,4,232.18
3534,706,236.56,10.0,13,1798,7,211.83
3535,707,983.41,660.55,8,1779,4,249.17
3536,707,299.77,353.74,10,1691,0,214.99
3537,707,595.15,92.13,12,1732,6,229.76
3538,707,762.65,463.44,11,1863,6,238.13
3539,707,563.34,387.01,1,1697,3,228.17
3540,708,431.73,304.73,27,1742,2,221.59
3541,708,433.73,1068.81,7,1827,7,221.69
3542,708,393.89,536.69,27,1707,7,219.69
3543,708,229.45,542.94,8,1778,7,211.47
3544,708,55.87,66.46,16,1795,5,202.79
3545,709,717.93,720.75,7,1824,0,235.9
3546,709,237.4,529.12,22,1762,5,211.87
3547,709,629.43,10.0,23,1766,3,231.47
3548,709,697.59,330.06,15,1739,6,234.88
3549,709,523.03,601.9,1,1726,2,226.15
3550,710,897.58,523.05,12,1732,0,244.88
3551,710,802.5,512.79,8,1763,7,240.12
3552,710,526.96,496.81,16,1742,7,226.35
3553,710,458.91,770.32,12,1815,3,222.95
3554,710,10.0,10.0,1,1771,1,200.5
3555,711,784.07,479.36,9,1792,4,239.2
3556,711,618.6,769.9,2,1846,2,230.93
3557,711,874.01,99.92,7,1775,3,243.7
3558,711,390.16,549.78,21,1685,4,219.51
3559,711,813.26,854.94,10,1834,2,240.66
3560,712,617.61,312.07,3,1798,1,230.88
3561,712,342.19,1044.55,8,1766,4,217.11
3562,712,647.53,315.93,1,1810,5,232.38
3563,712,424.31,844.4,13,1805,6,221.22
3564,712,324.97,552.46,5,1767,7,216.25
3565,713,461.67,931.6,7,1778,4,223.08
3566,713,401.66,293.31,17,1776,6,220.08
3567,713,791.21,244.54,8,1851,4,239.56
3568,713,260.68,1009.42,20,1776,3,213.03
3569,713,769.32,275.66,15,1692,3,238.47
3570,714,720.63,10.0,16,1682,0,236.03
3571,714,678.66,398.06,17,1819,7,233.93
3572,714,59.4,474.91,13,1719,7,202.97
3573,714,707.63,605.14,17,1864,3,235.38
3574,714,469.99,390.4,11,1842,0,223.5
3575,715,459.22,709.26,6,1800,3,222.96
3576,715,448.96,123.19,19,1741,7,222.45
3577,715,291.9,149.22,1,1748,1,214.6
3578,715,438.56,1014.19,16,1811,4,221.93
3579,715,458.93,611.28,1,1785,2,222.95
3580,716,598.75,1178.58,8,1792,1,229.94
3581,716,91.91,207.84,1,1799,6,204.6
3582,716,717.84,1256.58,7,1771,5,235.89
3583,716,563.5,1056.64,12,1766,1,228.17
3584,716,10.0,85.33,14,1847,3,200.5
3585,717,969.59,132.98,2,1763,7,248.48
